,D1,D2,D3
T6990,30,30,30
T6991,30,30,30
T6992,30,30,30
T6993,30,30,30
T6994,30,30,30
T6995,30,30,30
T6996,30,30,30
T6997,30,30,30
T6998,30,30,30
T6999,30,30,30
T7000,30,30,30
T7001,30,30,30
T7002,30,30,30
T7003,30,30,30
T7004,30,30,30
T7005,30,30,30
T7006,30,30,30
T7007,30,30,30
T7008,30,30,30
T7009,30,30,30
T7010,30,30,30
T7011,30,30,30
T7012,30,30,30
T7013,30,30,30
T7014,30,30,30
T7015,30,30,30
T7016,30,30,30
T7017,30,30,30
T7018,30,30,30
T7019,30,30,30
T7020,30,30,30
T7021,30,30,30
T7022,30,30,30
T7023,30,30,30
T7024,30,30,30
T7025,30,30,30
T7026,30,30,30
T7027,30,30,30
T7028,30,30,30
T7029,30,30,30
T7030,30,30,30
T7031,30,30,30
T7032,30,30,30
T7033,30,30,30
T7034,30,30,30
T7035,30,30,30
T7036,30,30,30
T7037,30,30,30
T7038,30,30,30
T7039,30,30,30
T7040,30,30,30
T7041,30,30,30
T7042,30,30,30
T7043,30,30,30
T7044,30,30,30
T7045,30,30,30
T7046,30,30,30
T7047,30,30,30
T7048,30,30,30
T7049,30,30,30
T7050,30,30,30
T7051,30,30,30
T7052,30,30,30
T7053,30,30,30
T7054,30,30,30
T7055,30,30,30
T7056,30,30,30
T7057,30,30,30
T7058,30,30,30
T7059,30,30,30
T7060,30,30,30
T7061,30,30,30
T7062,30,30,30
T7063,30,30,30
T7064,30,30,30
T7065,30,30,30
T7066,30,30,30
T7067,30,30,30
T7068,30,30,30
T7069,30,30,30
T7070,30,30,30
T7071,30,30,30
T7072,30,30,30
T7073,30,30,30
T7074,30,30,30
T7075,30,30,30
T7076,30,30,30
T7077,30,30,30
T7078,30,30,30
T7079,30,30,30
T7080,30,30,30
T7081,30,30,30
T7082,30,30,30
T7083,30,30,30
T7084,30,30,30
T7085,30,30,30
T7086,30,30,30
T7087,30,30,30
T7088,30,30,30
T7089,30,30,30
T7090,30,30,30
T7091,30,30,30
T7092,30,30,30
T7093,30,30,30
T7094,30,30,30
T7095,30,30,30
T7096,30,30,30
T7097,30,30,30
T7098,30,30,30
T7099,30,30,30
T7100,30,30,30
T7101,30,30,30
T7102,30,30,30
T7103,30,30,30
T7104,30,30,30
T7105,30,30,30
T7106,30,30,30
T7107,30,30,30
T7108,30,30,30
T7109,30,30,30
T7110,30,30,30
T7111,30,30,30
T7112,30,30,30
T7113,30,30,30
T7114,30,30,30
T7115,30,30,30
T7116,30,30,30
T7117,30,30,30
T7118,30,30,30
T7119,30,30,30
T7120,30,30,30
T7121,30,30,30
T7122,30,30,30
T7123,30,30,30
T7124,30,30,30
T7125,30,30,30
T7126,30,30,30
T7127,30,30,30
T7128,30,30,30
T7129,30,30,30
T7130,30,30,30
T7131,30,30,30
T7132,30,30,30
T7133,30,30,30
T7134,30,30,30
T7135,30,30,30
T7136,30,30,30
T7137,30,30,30
T7138,30,30,30
T7139,30,30,30
T7140,30,30,30
T7141,30,30,30
T7142,30,30,30
T7143,30,30,30
T7144,30,30,30
T7145,30,30,30
T7146,30,30,30
T7147,30,30,30
T7148,30,30,30
T7149,30,30,30
T7150,30,30,30
T7151,30,30,30
T7152,30,30,30
T7153,30,30,30
T7154,30,30,30
T7155,30,30,30
T7156,30,30,30
T7157,30,30,30
T7158,30,30,30
T7159,30,30,30
T7160,30,30,30
T7161,30,30,30
T7162,30,30,30
T7163,30,30,30
T7164,30,30,30
T7165,30,30,30
T7166,30,30,30
T7167,30,30,30
T7168,30,30,30
T7169,30,30,30
T7170,30,30,30
T7171,30,30,30
T7172,30,30,30
T7173,30,30,30
T7174,30,30,30
T7175,30,30,30
T7176,30,30,30
T7177,30,30,30
T7178,30,30,30
T7179,30,30,30
T7180,30,30,30
T7181,30,30,30
T7182,30,30,30
T7183,30,30,30
T7184,30,30,30
T7185,30,30,30
T7186,30,30,30
T7187,30,30,30
T7188,30,30,30
T7189,30,30,30
T7190,30,30,30
T7191,30,30,30
T7192,30,30,30
T7193,30,30,30
T7194,30,30,30
T7195,30,30,30
T7196,30,30,30
T7197,30,30,30
T7198,30,30,30
T7199,30,30,30
T7200,30,30,30
T7201,30,30,30
T7202,30,30,30
T7203,30,30,30
T7204,30,30,30
T7205,30,30,30
T7206,30,30,30
T7207,30,30,30
T7208,30,30,30
T7209,30,30,30
T7210,30,30,30
T7211,30,30,30
T7212,30,30,30
T7213,30,30,30
T7214,30,30,30
T7215,30,30,30
T7216,30,30,30
T7217,30,30,30
T7218,30,30,30
T7219,30,30,30
T7220,30,30,30
T7221,30,30,30
T7222,30,30,30
T7223,30,30,30
T7224,30,30,30
T7225,30,30,30
T7226,30,30,30
T7227,30,30,30
T7228,30,30,30
T7229,30,30,30
T7230,30,30,30
T7231,30,30,30
T7232,30,30,30
T7233,30,30,30
T7234,30,30,30
T7235,30,30,30
T7236,30,30,30
T7237,30,30,30
T7238,30,30,30
T7239,30,30,30
T7240,30,30,30
T7241,30,30,30
T7242,30,30,30
T7243,30,30,30
T7244,30,30,30
T7245,30,30,30
T7246,30,30,30
T7247,30,30,30
T7248,30,30,30
T7249,30,30,30
T7250,30,30,30
T7251,30,30,30
T7252,30,30,30
T7253,30,30,30
T7254,30,30,30
T7255,30,30,30
T7256,30,30,30
T7257,30,30,30
T7258,30,30,30
T7259,30,30,30
T7260,30,30,30
T7261,30,30,30
T7262,30,30,30
T7263,30,30,30
T7264,30,30,30
T7265,30,30,30
T7266,30,30,30
T7267,30,30,30
T7268,30,30,30
T7269,30,30,30
T7270,30,30,30
T7271,30,30,30
T7272,30,30,30
T7273,30,30,30
T7274,30,30,30
T7275,30,30,30
T7276,30,30,30
T7277,30,30,30
T7278,30,30,30
T7279,30,30,30
T7280,30,30,30
T7281,30,30,30
T7282,30,30,30
T7283,30,30,30
T7284,30,30,30
T7285,30,30,30
T7286,30,30,30
T7287,30,30,30
T7288,30,30,30
T7289,30,30,30
T7290,30,30,30
T7291,30,30,30
T7292,30,30,30
T7293,30,30,30
T7294,30,30,30
T7295,30,30,30
T7296,30,30,30
T7297,30,30,30
T7298,30,30,30
T7299,30,30,30
T7300,30,30,30
T7301,30,30,30
T7302,30,30,30
T7303,30,30,30
T7304,30,30,30
T7305,30,30,30
T7306,30,30,30
T7307,30,30,30
T7308,30,30,30
T7309,30,30,30
T7310,30,30,30
T7311,30,30,30
T7312,30,30,30
T7313,30,30,30
T7314,30,30,30
T7315,30,30,30
T7316,30,30,30
T7317,30,30,30
T7318,30,30,30
T7319,30,30,30
T7320,30,30,30
T7321,30,30,30
T7322,30,30,30
T7323,30,30,30
T7324,30,30,30
T7325,30,30,30
T7326,30,30,30
T7327,30,30,30
T7328,30,30,30
T7329,30,30,30
T7330,30,30,30
T7331,30,30,30
T7332,30,30,30
T7333,30,30,30
T7334,30,30,30
T7335,30,30,30
T7336,30,30,30
T7337,30,30,30
T7338,30,30,30
T7339,30,30,30
T7340,30,30,30
T7341,30,30,30
T7342,30,30,30
T7343,30,30,30
T7344,30,30,30
T7345,30,30,30
T7346,30,30,30
T7347,30,30,30
T7348,30,30,30
T7349,30,30,30
T7350,30,30,30
T7351,30,30,30
T7352,30,30,30
T7353,30,30,30
T7354,30,30,30
T7355,30,30,30
T7356,30,30,30
T7357,30,30,30
T7358,30,30,30
T7359,30,30,30
T7360,30,30,30
T7361,30,30,30
T7362,30,30,30
T7363,30,30,30
T7364,30,30,30
T7365,30,30,30
T7366,30,30,30
T7367,30,30,30
T7368,30,30,30
T7369,30,30,30
T7370,30,30,30
T7371,30,30,30
T7372,30,30,30
T7373,30,30,30
T7374,30,30,30
T7375,30,30,30
T7376,30,30,30
T7377,30,30,30
T7378,30,30,30
T7379,30,30,30
T7380,30,30,30
T7381,30,30,30
T7382,30,30,30
T7383,30,30,30
T7384,30,30,30
T7385,30,30,30
T7386,30,30,30
T7387,30,30,30
T7388,30,30,30
T7389,30,30,30
T7390,30,30,30
T7391,30,30,30
T7392,30,30,30
T7393,30,30,30
T7394,30,30,30
T7395,30,30,30
T7396,30,30,30
T7397,30,30,30
T7398,30,30,30
T7399,30,30,30
T7400,30,30,30
T7401,30,30,30
T7402,30,30,30
T7403,30,30,30
T7404,30,30,30
T7405,30,30,30
T7406,30,30,30
T7407,30,30,30
T7408,30,30,30
T7409,30,30,30
T7410,30,30,30
T7411,30,30,30
T7412,30,30,30
T7413,30,30,30
T7414,30,30,30
T7415,30,30,30
T7416,30,30,30
T7417,30,30,30
T7418,30,30,30
T7419,30,30,30
T7420,30,30,30
T7421,30,30,30
T7422,30,30,30
T7423,30,30,30
T7424,30,30,30
T7425,30,30,30
T7426,30,30,30
T7427,30,30,30
T7428,30,30,30
T7429,30,30,30
T7430,30,30,30
T7431,30,30,30
T7432,30,30,30
T7433,30,30,30
T7434,30,30,30
T7435,30,30,30
T7436,30,30,30
T7437,30,30,30
T7438,30,30,30
T7439,30,30,30
T7440,30,30,30
T7441,30,30,30
T7442,30,30,30
T7443,30,30,30
T7444,30,30,30
T7445,30,30,30
T7446,30,30,30
T7447,30,30,30
T7448,30,30,30
T7449,30,30,30
T7450,30,30,30
T7451,30,30,30
T7452,30,30,30
T7453,30,30,30
T7454,30,30,30
T7455,30,30,30
T7456,30,30,30
T7457,30,30,30
T7458,30,30,30
T7459,30,30,30
T7460,30,30,30
T7461,30,30,30
T7462,30,30,30
T7463,30,30,30
T7464,30,30,30
T7465,30,30,30
T7466,30,30,30
T7467,30,30,30
T7468,30,30,30
T7469,30,30,30
T7470,30,30,30
T7471,30,30,30
T7472,30,30,30
T7473,30,30,30
T7474,30,30,30
T7475,30,30,30
T7476,30,30,30
T7477,30,30,30
T7478,30,30,30
T7479,30,30,30
T7480,30,30,30
T7481,30,30,30
T7482,30,30,30
T7483,30,30,30
T7484,30,30,30
T7485,30,30,30
T7486,30,30,30
T7487,30,30,30
T7488,30,30,30
T7489,30,30,30
T7490,30,30,30
T7491,30,30,30
T7492,30,30,30
T7493,30,30,30
T7494,30,30,30
T7495,30,30,30
T7496,30,30,30
T7497,30,30,30
T7498,30,30,30
T7499,30,30,30
T7500,30,30,30
T7501,30,30,30
T7502,30,30,30
T7503,30,30,30
T7504,30,30,30
T7505,30,30,30
T7506,30,30,30
T7507,30,30,30
T7508,30,30,30
T7509,30,30,30
T7510,30,30,30
T7511,30,30,30
T7512,30,30,30
T7513,30,30,30
T7514,30,30,30
T7515,30,30,30
T7516,30,30,30
T7517,30,30,30
T7518,30,30,30
T7519,30,30,30
T7520,30,30,30
T7521,30,30,30
T7522,30,30,30
T7523,30,30,30
T7524,30,30,30
T7525,30,30,30
T7526,30,30,30
T7527,30,30,30
T7528,30,30,30
T7529,30,30,30
T7530,30,30,30
T7531,30,30,30
T7532,30,30,30
T7533,30,30,30
T7534,30,30,30
T7535,30,30,30
T7536,30,30,30
T7537,30,30,30
T7538,30,30,30
T7539,30,30,30
T7540,30,30,30
T7541,30,30,30
T7542,30,30,30
T7543,30,30,30
T7544,30,30,30
T7545,30,30,30
T7546,30,30,30
T7547,30,30,30
T7548,30,30,30
T7549,30,30,30
T7550,30,30,30
T7551,30,30,30
T7552,30,30,30
T7553,30,30,30
T7554,30,30,30
T7555,30,30,30
T7556,30,30,30
T7557,30,30,30
T7558,30,30,30
T7559,30,30,30
T7560,30,30,30
T7561,30,30,30
T7562,30,30,30
T7563,30,30,30
T7564,30,30,30
T7565,30,30,30
T7566,30,30,30
T7567,30,30,30
T7568,30,30,30
T7569,30,30,30
T7570,30,30,30
T7571,30,30,30
T7572,30,30,30
T7573,30,30,30
T7574,30,30,30
T7575,30,30,30
T7576,30,30,30
T7577,30,30,30
T7578,30,30,30
T7579,30,30,30
T7580,30,30,30
T7581,30,30,30
T7582,30,30,30
T7583,30,30,30
T7584,30,30,30
T7585,30,30,30
T7586,30,30,30
T7587,30,30,30
T7588,30,30,30
T7589,30,30,30
T7590,30,30,30
T7591,30,30,30
T7592,30,30,30
T7593,30,30,30
T7594,30,30,30
T7595,30,30,30
T7596,30,30,30
T7597,30,30,30
T7598,30,30,30
T7599,30,30,30
T7600,30,30,30
T7601,30,30,30
T7602,30,30,30
T7603,30,30,30
T7604,30,30,30
T7605,30,30,30
T7606,30,30,30
T7607,30,30,30
T7608,30,30,30
T7609,30,30,30
T7610,30,30,30
T7611,30,30,30
T7612,30,30,30
T7613,30,30,30
T7614,30,30,30
T7615,30,30,30
T7616,30,30,30
T7617,30,30,30
T7618,30,30,30
T7619,30,30,30
T7620,30,30,30
T7621,30,30,30
T7622,30,30,30
T7623,30,30,30
T7624,30,30,30
T7625,30,30,30
T7626,30,30,30
T7627,30,30,30
T7628,30,30,30
T7629,30,30,30
T7630,30,30,30
T7631,30,30,30
T7632,30,30,30
T7633,30,30,30
T7634,30,30,30
T7635,30,30,30
T7636,30,30,30
T7637,30,30,30
T7638,30,30,30
T7639,30,30,30
T7640,30,30,30
T7641,30,30,30
T7642,30,30,30
T7643,30,30,30
T7644,30,30,30
T7645,30,30,30
T7646,30,30,30
T7647,30,30,30
T7648,30,30,30
T7649,30,30,30
T7650,30,30,30
T7651,30,30,30
T7652,30,30,30
T7653,30,30,30
T7654,30,30,30
T7655,30,30,30
T7656,30,30,30
T7657,30,30,30
T7658,30,30,30
T7659,30,30,30
T7660,30,30,30
T7661,30,30,30
T7662,30,30,30
T7663,30,30,30
T7664,30,30,30
T7665,30,30,30
T7666,30,30,30
T7667,30,30,30
T7668,30,30,30
T7669,30,30,30
T7670,30,30,30
T7671,30,30,30
T7672,30,30,30
T7673,30,30,30
T7674,30,30,30
T7675,30,30,30
T7676,30,30,30
T7677,30,30,30
T7678,30,30,30
T7679,30,30,30
T7680,30,30,30
T7681,30,30,30
T7682,30,30,30
T7683,30,30,30
T7684,30,30,30
T7685,30,30,30
T7686,30,30,30
T7687,30,30,30
T7688,30,30,30
T7689,30,30,30
T7690,30,30,30
T7691,30,30,30
T7692,30,30,30
T7693,30,30,30
T7694,30,30,30
T7695,30,30,30
T7696,30,30,30
T7697,30,30,30
T7698,30,30,30
T7699,30,30,30
T7700,30,30,30
T7701,30,30,30
T7702,30,30,30
T7703,30,30,30
T7704,30,30,30
T7705,30,30,30
T7706,30,30,30
T7707,30,30,30
T7708,30,30,30
T7709,30,30,30
T7710,30,30,30
T7711,30,30,30
T7712,30,30,30
T7713,30,30,30
T7714,30,30,30
T7715,30,30,30
T7716,30,30,30
T7717,30,30,30
T7718,30,30,30
T7719,30,30,30
T7720,30,30,30
T7721,30,30,30
T7722,30,30,30
T7723,30,30,30
T7724,30,30,30
T7725,30,30,30
T7726,30,30,30
T7727,30,30,30
T7728,30,30,30
T7729,30,30,30
T7730,30,30,30
T7731,30,30,30
T7732,30,30,30
T7733,30,30,30
T7734,30,30,30
T7735,30,30,30
T7736,30,30,30
T7737,30,30,30
T7738,30,30,30
T7739,30,30,30
T7740,30,30,30
T7741,30,30,30
T7742,30,30,30
T7743,30,30,30
T7744,30,30,30
T7745,30,30,30
T7746,30,30,30
T7747,30,30,30
T7748,30,30,30
T7749,30,30,30
T7750,30,30,30
T7751,30,30,30
T7752,30,30,30
T7753,30,30,30
T7754,30,30,30
T7755,30,30,30
T7756,30,30,30
T7757,30,30,30
T7758,30,30,30
T7759,30,30,30
T7760,30,30,30
T7761,30,30,30
T7762,30,30,30
T7763,30,30,30
T7764,30,30,30
T7765,30,30,30
T7766,30,30,30
T7767,30,30,30
T7768,30,30,30
T7769,30,30,30
T7770,30,30,30
T7771,30,30,30
T7772,30,30,30
T7773,30,30,30
T7774,30,30,30
T7775,30,30,30
T7776,30,30,30
T7777,30,30,30
T7778,30,30,30
T7779,30,30,30
T7780,30,30,30
T7781,30,30,30
T7782,30,30,30
T7783,30,30,30
T7784,30,30,30
T7785,30,30,30
T7786,30,30,30
T7787,30,30,30
T7788,30,30,30
T7789,30,30,30
T7790,30,30,30
T7791,30,30,30
T7792,30,30,30
T7793,30,30,30
T7794,30,30,30
T7795,30,30,30
T7796,30,30,30
T7797,30,30,30
T7798,30,30,30
T7799,30,30,30
T7800,30,30,30
T7801,30,30,30
T7802,30,30,30
T7803,30,30,30
T7804,30,30,30
T7805,30,30,30
T7806,30,30,30
T7807,30,30,30
T7808,30,30,30
T7809,30,30,30
T7810,30,30,30
T7811,30,30,30
T7812,30,30,30
T7813,30,30,30
T7814,30,30,30
T7815,30,30,30
T7816,30,30,30
T7817,30,30,30
T7818,30,30,30
T7819,30,30,30
T7820,30,30,30
T7821,30,30,30
T7822,30,30,30
T7823,30,30,30
T7824,30,30,30
T7825,30,30,30
T7826,30,30,30
T7827,30,30,30
T7828,30,30,30
T7829,30,30,30
T7830,30,30,30
T7831,30,30,30
T7832,30,30,30
T7833,30,30,30
T7834,30,30,30
T7835,30,30,30
T7836,30,30,30
T7837,30,30,30
T7838,30,30,30
T7839,30,30,30
T7840,30,30,30
T7841,30,30,30
T7842,30,30,30
T7843,30,30,30
T7844,30,30,30
T7845,30,30,30
T7846,30,30,30
T7847,30,30,30
T7848,30,30,30
T7849,30,30,30
T7850,30,30,30
T7851,30,30,30
T7852,30,30,30
T7853,30,30,30
T7854,30,30,30
T7855,30,30,30
T7856,30,30,30
T7857,30,30,30
T7858,30,30,30
T7859,30,30,30
T7860,30,30,30
T7861,30,30,30
T7862,30,30,30
T7863,30,30,30
T7864,30,30,30
T7865,30,30,30
T7866,30,30,30
T7867,30,30,30
T7868,30,30,30
T7869,30,30,30
T7870,30,30,30
T7871,30,30,30
T7872,30,30,30
T7873,30,30,30
T7874,30,30,30
T7875,30,30,30
T7876,30,30,30
T7877,30,30,30
T7878,30,30,30
T7879,30,30,30
T7880,30,30,30
T7881,30,30,30
T7882,30,30,30
T7883,30,30,30
T7884,30,30,30
T7885,30,30,30
T7886,30,30,30
T7887,30,30,30
T7888,30,30,30
T7889,30,30,30
T7890,30,30,30
T7891,30,30,30
T7892,30,30,30
T7893,30,30,30
T7894,30,30,30
T7895,30,30,30
T7896,30,30,30
T7897,30,30,30
T7898,30,30,30
T7899,30,30,30
T7900,30,30,30
T7901,30,30,30
T7902,30,30,30
T7903,30,30,30
T7904,30,30,30
T7905,30,30,30
T7906,30,30,30
T7907,30,30,30
T7908,30,30,30
T7909,30,30,30
T7910,30,30,30
T7911,30,30,30
T7912,30,30,30
T7913,30,30,30
T7914,30,30,30
T7915,30,30,30
T7916,30,30,30
T7917,30,30,30
T7918,30,30,30
T7919,30,30,30
T7920,30,30,30
T7921,30,30,30
T7922,30,30,30
T7923,30,30,30
T7924,30,30,30
T7925,30,30,30
T7926,30,30,30
T7927,30,30,30
T7928,30,30,30
T7929,30,30,30
T7930,30,30,30
T7931,30,30,30
T7932,30,30,30
T7933,30,30,30
T7934,30,30,30
T7935,30,30,30
T7936,30,30,30
T7937,30,30,30
T7938,30,30,30
T7939,30,30,30
T7940,30,30,30
T7941,30,30,30
T7942,30,30,30
T7943,30,30,30
T7944,30,30,30
T7945,30,30,30
T7946,30,30,30
T7947,30,30,30
T7948,30,30,30
T7949,30,30,30
T7950,30,30,30
T7951,30,30,30
T7952,30,30,30
T7953,30,30,30
T7954,30,30,30
T7955,30,30,30
T7956,30,30,30
T7957,30,30,30
T7958,30,30,30
T7959,30,30,30
T7960,30,30,30
T7961,30,30,30
T7962,30,30,30
T7963,30,30,30
T7964,30,30,30
T7965,30,30,30
T7966,30,30,30
T7967,30,30,30
T7968,30,30,30
T7969,30,30,30
T7970,30,30,30
T7971,30,30,30
T7972,30,30,30
T7973,30,30,30
T7974,30,30,30
T7975,30,30,30
T7976,30,30,30
T7977,30,30,30
T7978,30,30,30
T7979,30,30,30
T7980,30,30,30
T7981,30,30,30
T7982,30,30,30
T7983,30,30,30
T7984,30,30,30
T7985,30,30,30
T7986,30,30,30
T7987,30,30,30
T7988,30,30,30
T7989,30,30,30
T7990,30,30,30
T7991,30,30,30
T7992,30,30,30
T7993,30,30,30
T7994,30,30,30
T7995,30,30,30
T7996,30,30,30
T7997,30,30,30
T7998,30,30,30
T7999,30,30,30
T8000,30,30,30
T8001,30,30,30
T8002,30,30,30
T8003,30,30,30
T8004,30,30,30
T8005,30,30,30
T8006,30,30,30
T8007,30,30,30
T8008,30,30,30
T8009,30,30,30
T8010,30,30,30
T8011,30,30,30
T8012,30,30,30
T8013,30,30,30
T8014,30,30,30
T8015,30,30,30
T8016,30,30,30
T8017,30,30,30
T8018,30,30,30
T8019,30,30,30
T8020,30,30,30
T8021,30,30,30
T8022,30,30,30
T8023,30,30,30
T8024,30,30,30
T8025,30,30,30
T8026,30,30,30
T8027,30,30,30
T8028,30,30,30
T8029,30,30,30
T8030,30,30,30
T8031,30,30,30
T8032,30,30,30
T8033,30,30,30
T8034,30,30,30
T8035,30,30,30
T8036,30,30,30
T8037,30,30,30
T8038,30,30,30
T8039,30,30,30
T8040,30,30,30
T8041,30,30,30
T8042,30,30,30
T8043,30,30,30
T8044,30,30,30
T8045,30,30,30
T8046,30,30,30
T8047,30,30,30
T8048,30,30,30
T8049,30,30,30
T8050,30,30,30
T8051,30,30,30
T8052,30,30,30
T8053,30,30,30
T8054,30,30,30
T8055,30,30,30
T8056,30,30,30
T8057,30,30,30
T8058,30,30,30
T8059,30,30,30
T8060,30,30,30
T8061,30,30,30
T8062,30,30,30
T8063,30,30,30
T8064,30,30,30
T8065,30,30,30
T8066,30,30,30
T8067,30,30,30
T8068,30,30,30
T8069,30,30,30
T8070,30,30,30
T8071,30,30,30
T8072,30,30,30
T8073,30,30,30
T8074,30,30,30
T8075,30,30,30
T8076,30,30,30
T8077,30,30,30
T8078,30,30,30
T8079,30,30,30
T8080,30,30,30
T8081,30,30,30
T8082,30,30,30
T8083,30,30,30
T8084,30,30,30
T8085,30,30,30
T8086,30,30,30
T8087,30,30,30
T8088,30,30,30
T8089,30,30,30
T8090,30,30,30
T8091,30,30,30
T8092,30,30,30
T8093,30,30,30
T8094,30,30,30
T8095,30,30,30
T8096,30,30,30
T8097,30,30,30
T8098,30,30,30
T8099,30,30,30
T8100,30,30,30
T8101,30,30,30
T8102,30,30,30
T8103,30,30,30
T8104,30,30,30
T8105,30,30,30
T8106,30,30,30
T8107,30,30,30
T8108,30,30,30
T8109,30,30,30
T8110,30,30,30
T8111,30,30,30
T8112,30,30,30
T8113,30,30,30
T8114,30,30,30
T8115,30,30,30
T8116,30,30,30
T8117,30,30,30
T8118,30,30,30
T8119,30,30,30
T8120,30,30,30
T8121,30,30,30
T8122,30,30,30
T8123,30,30,30
T8124,30,30,30
T8125,30,30,30
T8126,30,30,30
T8127,30,30,30
T8128,30,30,30
T8129,30,30,30
T8130,30,30,30
T8131,30,30,30
T8132,30,30,30
T8133,30,30,30
T8134,30,30,30
T8135,30,30,30
T8136,30,30,30
T8137,30,30,30
T8138,30,30,30
T8139,30,30,30
T8140,30,30,30
T8141,30,30,30
T8142,30,30,30
T8143,30,30,30
T8144,30,30,30
T8145,30,30,30
T8146,30,30,30
T8147,30,30,30
T8148,30,30,30
T8149,30,30,30
T8150,30,30,30
T8151,30,30,30
T8152,30,30,30
T8153,30,30,30
T8154,30,30,30
T8155,30,30,30
T8156,30,30,30
T8157,30,30,30
T8158,30,30,30
T8159,30,30,30
T8160,30,30,30
T8161,30,30,30
T8162,30,30,30
T8163,30,30,30
T8164,30,30,30
T8165,30,30,30
T8166,30,30,30
T8167,30,30,30
T8168,30,30,30
T8169,30,30,30
T8170,30,30,30
T8171,30,30,30
T8172,30,30,30
T8173,30,30,30
T8174,30,30,30
T8175,30,30,30
T8176,30,30,30
T8177,30,30,30
T8178,30,30,30
T8179,30,30,30
T8180,30,30,30
T8181,30,30,30
T8182,30,30,30
T8183,30,30,30
T8184,30,30,30
T8185,30,30,30
T8186,30,30,30
T8187,30,30,30
T8188,30,30,30
T8189,30,30,30
T8190,30,30,30
T8191,30,30,30
T8192,30,30,30
T8193,30,30,30
T8194,30,30,30
T8195,30,30,30
T8196,30,30,30
T8197,30,30,30
T8198,30,30,30
T8199,30,30,30
T8200,30,30,30
T8201,30,30,30
T8202,30,30,30
T8203,30,30,30
T8204,30,30,30
T8205,30,30,30
T8206,30,30,30
T8207,30,30,30
T8208,30,30,30
T8209,30,30,30
T8210,30,30,30
T8211,30,30,30
T8212,30,30,30
T8213,30,30,30
T8214,30,30,30
T8215,30,30,30
T8216,30,30,30
T8217,30,30,30
T8218,30,30,30
T8219,30,30,30
T8220,30,30,30
T8221,30,30,30
T8222,30,30,30
T8223,30,30,30
T8224,30,30,30
T8225,30,30,30
T8226,30,30,30
T8227,30,30,30
T8228,30,30,30
T8229,30,30,30
T8230,30,30,30
T8231,30,30,30
T8232,30,30,30
T8233,30,30,30
T8234,30,30,30
T8235,30,30,30
T8236,30,30,30
T8237,30,30,30
T8238,30,30,30
T8239,30,30,30
T8240,30,30,30
T8241,30,30,30
T8242,30,30,30
T8243,30,30,30
T8244,30,30,30
T8245,30,30,30
T8246,30,30,30
T8247,30,30,30
T8248,30,30,30
T8249,30,30,30
T8250,30,30,30
T8251,30,30,30
T8252,30,30,30
T8253,30,30,30
T8254,30,30,30
T8255,30,30,30
T8256,30,30,30
T8257,30,30,30
T8258,30,30,30
T8259,30,30,30
T8260,30,30,30
T8261,30,30,30
T8262,30,30,30
T8263,30,30,30
T8264,30,30,30
T8265,30,30,30
T8266,30,30,30
T8267,30,30,30
T8268,30,30,30
T8269,30,30,30
T8270,30,30,30
T8271,30,30,30
T8272,30,30,30
T8273,30,30,30
T8274,30,30,30
T8275,30,30,30
T8276,30,30,30
T8277,30,30,30
T8278,30,30,30
T8279,30,30,30
T8280,30,30,30
T8281,30,30,30
T8282,30,30,30
T8283,30,30,30
T8284,30,30,30
T8285,30,30,30
T8286,30,30,30
T8287,30,30,30
T8288,30,30,30
T8289,30,30,30
T8290,30,30,30
T8291,30,30,30
T8292,30,30,30
T8293,30,30,30
T8294,30,30,30
T8295,30,30,30
T8296,30,30,30
T8297,30,30,30
T8298,30,30,30
T8299,30,30,30
T8300,30,30,30
T8301,30,30,30
T8302,30,30,30
T8303,30,30,30
T8304,30,30,30
T8305,30,30,30
T8306,30,30,30
T8307,30,30,30
T8308,30,30,30
T8309,30,30,30
T8310,30,30,30
T8311,30,30,30
T8312,30,30,30
T8313,30,30,30
T8314,30,30,30
T8315,30,30,30
T8316,30,30,30
T8317,30,30,30
T8318,30,30,30
T8319,30,30,30
T8320,30,30,30
T8321,30,30,30
T8322,30,30,30
T8323,30,30,30
T8324,30,30,30
T8325,30,30,30
T8326,30,30,30
T8327,30,30,30
T8328,30,30,30
T8329,30,30,30
T8330,30,30,30
T8331,30,30,30
T8332,30,30,30
T8333,30,30,30
T8334,30,30,30
T8335,30,30,30
T8336,30,30,30
T8337,30,30,30
T8338,30,30,30
T8339,30,30,30
T8340,30,30,30
T8341,30,30,30
T8342,30,30,30
T8343,30,30,30
T8344,30,30,30
T8345,30,30,30
T8346,30,30,30
T8347,30,30,30
T8348,30,30,30
T8349,30,30,30
T8350,30,30,30
T8351,30,30,30
T8352,30,30,30
T8353,30,30,30
T8354,30,30,30
T8355,30,30,30
T8356,30,30,30
T8357,30,30,30
T8358,30,30,30
T8359,30,30,30
T8360,30,30,30
T8361,30,30,30
T8362,30,30,30
T8363,30,30,30
T8364,30,30,30
T8365,30,30,30
T8366,30,30,30
T8367,30,30,30
T8368,30,30,30
T8369,30,30,30
T8370,30,30,30
T8371,30,30,30
T8372,30,30,30
T8373,30,30,30
T8374,30,30,30
T8375,30,30,30
T8376,30,30,30
T8377,30,30,30
T8378,30,30,30
T8379,30,30,30
T8380,30,30,30
T8381,30,30,30
T8382,30,30,30
T8383,30,30,30
T8384,30,30,30
T8385,30,30,30
T8386,30,30,30
T8387,30,30,30
T8388,30,30,30
