,D1,D2,D3
T6310,3.4968887944494,4.2032731957683,5.75250465701221
T6311,3.49672782848142,4.2030647609051,5.75214537711988
T6312,3.49656677814007,4.20285621827105,5.7517859207162
T6313,3.49640564353725,4.20264756801337,5.75142628806889
T6314,3.49624442478482,4.20243881027922,5.75106647944555
T6315,3.49608312199479,4.20222994521594,5.75070649511411
T6316,3.49592173527904,4.20202097297072,5.7503463353422
T6317,3.49576026474955,4.20181189369087,5.74998600039762
T6318,3.49559871051843,4.20160270752384,5.74962549054842
T6319,3.49543707269764,4.20139341461693,5.74926480606235
T6320,3.49527535139929,4.20118401511759,5.7489039472074
T6321,3.49511354673543,4.20097450917322,5.74854291425147
T6322,3.49495165881821,4.20076489693131,5.74818170746259
T6323,3.49478968775976,4.20055517853935,5.74782032710874
T6324,3.49462763367231,4.20034535414496,5.74745877345815
T6325,3.494465496668,4.20013542389562,5.74709704677877
T6326,3.49430327685909,4.19992538793897,5.7467351473388
T6327,3.49414097435775,4.19971524642252,5.7463730754062
T6328,3.49397858927639,4.19950499949413,5.74601083124948
T6329,3.49381612172725,4.19929464730137,5.74564841513671
T6330,3.49365357182267,4.19908418999202,5.7452858273362
T6331,3.49349093967495,4.19887362771372,5.74492306811609
T6332,3.49332822539663,4.19866296061446,5.74456013774505
T6333,3.4931654291,4.1984521888419,5.74419703649119
T6334,3.49300255089745,4.19824131254383,5.74383376462278
T6335,3.49283959090152,4.19803033186823,5.74347032240844
T6336,3.4926765492247,4.19781924696301,5.74310671011663
T6337,3.4925134259795,4.19760805797609,5.74274292801579
T6338,3.49235022127842,4.19739676505539,5.7423789763744
T6339,3.49218693523402,4.19718536834892,5.74201485546099
T6340,3.49202356795894,4.19697386800473,5.74165056554422
T6341,3.49186011956567,4.19676226417075,5.74128610689244
T6342,3.49169659016694,4.19655055699516,5.74092147977449
T6343,3.49153297987548,4.19633874662615,5.74055668445916
T6344,3.49136928880384,4.19612683321171,5.74019172121487
T6345,3.49120551706475,4.19591481690001,5.73982659031036
T6346,3.49104166477096,4.19570269783928,5.73946129201442
T6347,3.49087773203528,4.19549047617779,5.73909582659592
T6348,3.49071371897035,4.19527815206361,5.73873019432333
T6349,3.49054962568911,4.1950657256452,5.7383643954658
T6350,3.49038545230433,4.19485319707077,5.73799843029202
T6351,3.49022119892887,4.19464056648868,5.7376322990709
T6352,3.49005686567551,4.19442783404715,5.73726600207111
T6353,3.48989245265729,4.19421499989474,5.73689953956187
T6354,3.48972795998709,4.19400206417984,5.7365329118121
T6355,3.48956338777779,4.19378902705078,5.73616611909056
T6356,3.48939873614247,4.19357588865615,5.73579916166651
T6357,3.4892340051939,4.1933626491442,5.73543203980851
T6358,3.48906919504533,4.1931493086637,5.73506475378609
T6359,3.48890430580967,4.19293586736309,5.73469730386808
T6360,3.48873933759996,4.19272232539087,5.73432969032349
T6361,3.48857429052932,4.19250868289569,5.73396191342153
T6362,3.48840916471086,4.19229494002618,5.73359397343134
T6363,3.48824396025762,4.19208109693089,5.73322587062191
T6364,3.48807867728289,4.19186715375867,5.73285760526274
T6365,3.48791331589972,4.19165311065805,5.73248917762274
T6366,3.48774787622131,4.19143896777777,5.73212058797118
T6367,3.4875823583608,4.19122472526648,5.73175183657711
T6368,3.48741676243157,4.19101038327315,5.73138292371015
T6369,3.48725108854677,4.19079594194641,5.7310138496393
T6370,3.48708533681968,4.1905814014351,5.73064461463392
T6371,3.48691950736358,4.19036676188803,5.73027521896327
T6372,3.48675360029183,4.19015202345415,5.7299056628968
T6373,3.4865876157178,4.18993718628235,5.7295359467039
T6374,3.48642155375471,4.18972225052138,5.72916607065368
T6375,3.48625541451604,4.1895072163203,5.72879603501572
T6376,3.48608919811508,4.18929208382792,5.72842584005919
T6377,3.48592290466538,4.18907685319342,5.72805548605386
T6378,3.48575653428032,4.18886152456568,5.72768497326897
T6379,3.48559008707327,4.18864609809363,5.72731430197382
T6380,3.48542356315784,4.1884305739265,5.72694347243817
T6381,3.48525696264749,4.18821495221329,5.72657248493142
T6382,3.48509028565565,4.18799923310297,5.72620133972287
T6383,3.48492353229591,4.18778341674474,5.7258300370822
T6384,3.48475670268185,4.18756750328776,5.72545857727894
T6385,3.48458979692706,4.18735149288119,5.72508696058272
T6386,3.48442281514501,4.18713538567406,5.7247151872628
T6387,3.48425575744945,4.18691918181574,5.72434325758908
T6388,3.48408862395391,4.18670288145532,5.72397117183091
T6389,3.4839214147721,4.18648648474209,5.72359893025802
T6390,3.48375413001765,4.18626999182529,5.72322653313996
T6391,3.48358676980429,4.18605340285424,5.72285398074643
T6392,3.48341933424569,4.1858367179782,5.72248127334703
T6393,3.48325182345559,4.18561993734649,5.7221084112114
T6394,3.48308423754767,4.1854030611084,5.7217353946091
T6395,3.48291657663578,4.18518608941338,5.72136222380998
T6396,3.48274884083363,4.18496902241074,5.72098889908362
T6397,3.48258103025509,4.18475186024995,5.72061542069982
T6398,3.48241314501388,4.18453460308034,5.72024178892815
T6399,3.48224518522393,4.18431725105145,5.7198680040385
T6400,3.48207715099899,4.18409980431262,5.7194940663004
T6401,3.48190904245296,4.18388226301336,5.71911997598365
T6402,3.48174085969979,4.18366462730327,5.71874573335818
T6403,3.4815726028533,4.18344689733175,5.71837133869356
T6404,3.48140427202741,4.18322907324833,5.71799679225952
T6405,3.4812358673361,4.18301115520261,5.71762209432598
T6406,3.48106738889328,4.18279314334413,5.71724724516262
T6407,3.48089883681291,4.18257503782246,5.71687224503923
T6408,3.48073021120907,4.18235683878731,5.7164970942258
T6409,3.48056151219559,4.18213854638809,5.71612179299176
T6410,3.48039273988666,4.18192016077469,5.71574634160734
T6411,3.48022389439621,4.1817016820966,5.71537074034209
T6412,3.48005497583834,4.18148311050357,5.71499498946596
T6413,3.47988598432711,4.18126444614527,5.71461908924878
T6414,3.47971691997652,4.18104568917134,5.71424303996021
T6415,3.4795477829008,4.18082683973164,5.71386684187037
T6416,3.47937857321398,4.18060789797584,5.71349049524897
T6417,3.47920929103023,4.18038886405372,5.71311400036592
T6418,3.47903993646361,4.18016973811497,5.71273735749091
T6419,3.47887050962833,4.17995052030944,5.71236056689391
T6420,3.47870101063865,4.17973121078705,5.711983628845
T6421,3.47853143960865,4.17951180969748,5.71160654361379
T6422,3.47836179665256,4.17929231719059,5.71122931147021
T6423,3.47819208188459,4.17907273341625,5.71085193268413
T6424,3.47802229541895,4.17885305852429,5.7104744075254
T6425,3.47785243737004,4.17863329266477,5.71009673626419
T6426,3.47768250785196,4.17841343598741,5.70971891917007
T6427,3.47751250697906,4.1781934886422,5.70934095651308
T6428,3.47734243486561,4.17797345077905,5.70896284856306
T6429,3.47717229162588,4.17775332254786,5.70858459558982
T6430,3.47700207737427,4.1775331040987,5.70820619786345
T6431,3.47683179222502,4.17731279558141,5.70782765565363
T6432,3.47666143629255,4.17709239714608,5.70744896923039
T6433,3.47649100969128,4.17687190894279,5.7070701388638
T6434,3.47632051253542,4.17665133112133,5.70669116482335
T6435,3.47614994493952,4.17643066383195,5.70631204737932
T6436,3.47597930701782,4.1762099072245,5.70593278680126
T6437,3.4758085988849,4.17598906144922,5.7055533833594
T6438,3.4756378206551,4.1757681266561,5.70517383732346
T6439,3.47546697244287,4.17554710299519,5.70479414896332
T6440,3.47529605436266,4.17532599061664,5.7044143185489
T6441,3.47512506652889,4.17510478967046,5.70403434634998
T6442,3.47495400905618,4.17488350030695,5.70365423263673
T6443,3.47478288205893,4.17466212267616,5.70327397767886
T6444,3.47461168565157,4.1744406569281,5.70289358174605
T6445,3.47444041994881,4.17421910321322,5.70251304510866
T6446,3.47426908506501,4.17399746168145,5.70213236803614
T6447,3.4740976811148,4.17377573248309,5.70175155079858
T6448,3.47392620821271,4.1735539157683,5.70137059366578
T6449,3.47375466647327,4.17333201168727,5.70098949690756
T6450,3.47358305601105,4.17311002039017,5.70060826079372
T6451,3.47341137694074,4.1728879420274,5.70022688559437
T6452,3.47323962937688,4.1726657767491,5.69984537157919
T6453,3.47306781343409,4.17244352470553,5.69946371901807
T6454,3.47289592922687,4.17222118604683,5.69908192818057
T6455,3.47272397687003,4.17199876092345,5.6986999993369
T6456,3.47255195647816,4.17177624948564,5.69831793275677
T6457,3.47237986816592,4.17155365188369,5.69793572871
T6458,3.47220771204793,4.17133096826784,5.69755338746629
T6459,3.47203548823892,4.17110819878849,5.69717090929559
T6460,3.47186319685359,4.17088534359596,5.69678829446769
T6461,3.47169083800658,4.17066240284052,5.69640554325227
T6462,3.47151841181259,4.17043937667249,5.69602265591905
T6463,3.47134591838638,4.1702162652423,5.69563963273794
T6464,3.47117335784271,4.16999306870035,5.69525647397876
T6465,3.47100073029626,4.16976978719691,5.6948731799111
T6466,3.47082803586182,4.16954642088244,5.69448975080482
T6467,3.47065527465415,4.16932296990731,5.69410618692964
T6468,3.470482446788,4.16909943442193,5.69372248855527
T6469,3.47030955237811,4.16887581457663,5.69333865595132
T6470,3.47013659153934,4.16865211052191,5.69295468938764
T6471,3.46996356438644,4.16842832240817,5.69257058913385
T6472,3.46979047103426,4.16820445038587,5.69218635545971
T6473,3.46961731159759,4.16798049460543,5.69180198863483
T6474,3.4694440861912,4.16775645521721,5.69141748892874
T6475,3.46927079493006,4.16753233237188,5.69103285661143
T6476,3.46909743792887,4.16730812621969,5.69064809195219
T6477,3.46892401530253,4.16708383691118,5.69026319522076
T6478,3.46875052716601,4.16685946459696,5.68987816668697
T6479,3.468576973634,4.16663500942731,5.68949300662006
T6480,3.46840335482148,4.16641047155285,5.68910771528984
T6481,3.46822967084333,4.16618585112406,5.68872229296582
T6482,3.46805592181439,4.16596114829137,5.68833673991749
T6483,3.46788210784961,4.1657363632054,5.6879510564145
T6484,3.46770822906389,4.16551149601661,5.68756524272634
T6485,3.46753428557215,4.16528654687555,5.68717929912253
T6486,3.46736027748935,4.1650615159328,5.68679322587266
T6487,3.46718620493036,4.1648364033388,5.68640702324605
T6488,3.46701206801007,4.16461120924406,5.68602069151212
T6489,3.46683786684357,4.16438593379928,5.68563423094057
T6490,3.46666360154576,4.16416057715495,5.68524764180075
T6491,3.46648927223151,4.16393513946154,5.68486092436189
T6492,3.46631487901593,4.16370962086977,5.68447407889368
T6493,3.4661404220139,4.16348402153008,5.68408710566529
T6494,3.46596590134046,4.16325834159315,5.68370000494626
T6495,3.46579131711053,4.16303258120944,5.68331277700575
T6496,3.46561666943915,4.16280674052962,5.68292542211321
T6497,3.46544195844131,4.16258081970425,5.68253794053796
T6498,3.46526718423208,4.16235481888398,5.68215033254937
T6499,3.46509234692635,4.16212873821928,5.68176259841649
T6500,3.46491744663928,4.16190257786091,5.68137473840887
T6501,3.4647424834858,4.16167633795936,5.68098675279556
T6502,3.46456745758093,4.16145001866522,5.68059864184574
T6503,3.46439236903981,4.16122362012923,5.68021040582884
T6504,3.46421721797739,4.16099714250188,5.67982204501382
T6505,3.46404200450873,4.16077058593381,5.6794335596699
T6506,3.46386672874893,4.1605439505757,5.6790449500663
T6507,3.46369139081304,4.16031723657815,5.6786562164721
T6508,3.46351599081611,4.16009044409178,5.67826735915641
T6509,3.46334052887322,4.15986357326722,5.6778783783883
T6510,3.46316500509947,4.15963662425514,5.67748927443688
T6511,3.4629894196099,4.15940959720611,5.67710004757109
T6512,3.46281377251961,4.1591824922708,5.67671069805999
T6513,3.46263806394369,4.15895530959986,5.67632122617258
T6514,3.4624622939972,4.15872804934386,5.67593163217774
T6515,3.46228646279532,4.15850071165356,5.67554191634458
T6516,3.46211057045308,4.1582732966795,5.67515207894187
T6517,3.46193461708561,4.15804580457236,5.67476212023858
T6518,3.46175860280806,4.15781823548285,5.67437204050364
T6519,3.46158252773554,4.15759058956158,5.67398184000588
T6520,3.4614063919831,4.15736286695913,5.67359151901399
T6521,3.46123019566596,4.15713506782626,5.67320107779698
T6522,3.46105393889916,4.15690719231354,5.67281051662345
T6523,3.46087762179786,4.15667924057163,5.6724198357622
T6524,3.46070124447724,4.15645121275123,5.67202903548203
T6525,3.46052480705241,4.15622310900299,5.67163811605164
T6526,3.46034830963851,4.15599492947752,5.67124707773962
T6527,3.46017175235067,4.1557666743255,5.67085592081467
T6528,3.4599951353041,4.15553834369764,5.67046464554551
T6529,3.4598184586139,4.15530993774451,5.67007325220062
T6530,3.45964172239515,4.15508145661669,5.66968174104841
T6531,3.45946492676318,4.15485290046505,5.66929011235781
T6532,3.459288071833,4.15462426944005,5.66889836639701
T6533,3.45911115771984,4.15439556369242,5.66850650343462
T6534,3.45893418453885,4.15416678337281,5.66811452373912
T6535,3.4587571524052,4.15393792863185,5.6677224275789
T6536,3.45858006143417,4.15370899962034,5.66733021522263
T6537,3.45840291174066,4.15347999648858,5.66693788693807
T6538,3.45822570344006,4.15325091938749,5.66654544299405
T6539,3.45804843664755,4.15302176846771,5.66615288365889
T6540,3.4578711114782,4.15279254387977,5.66576020920067
T6541,3.45769372804722,4.15256324577432,5.66536741988767
T6542,3.45751628646984,4.15233387430208,5.66497451598827
